phecode	phenotype	category	num_cases	num_controls	N	K	b_ivw	se_ivw	pval_ivw	robust_hit	mdor80_nominal	mdor80_bonf	power_or1p5_nominal	power_or2_nominal	power_or2_bonf
E4_LIPOPROTNAS	Disorder of lipoprotein metabolism, unspecified	IV Endocrine, nutritional and metabolic diseases (E4_)	5471	420066	425537	0.0128566963624785	0.0665599691058541	0.16113523581978	0.67955606839636	FALSE	1.55298138713398	2.19439333163853	0.732602242037834	0.992890834764296	0.599186863064672
H7_OTHERCONJ	Other disorders of conjunctiva	VII Diseases of the eye and adnexa (H7_)	5450	454779	460229	0.0118419308648521	0.221754565888655	0.160214585171019	0.166324858689162	FALSE	1.55394565856968	2.19682663856894	0.731405190718038	0.992767170218945	0.596783601784362
J10_COLD	Acute nasopharyngitis (common cold)	X Diseases of the respiratory system (J10_)	5435	402652	408087	0.0133182385128661	-0.104117274059925	0.274705515263523	0.704677365171657	FALSE	1.55540387537984	2.20050865354838	0.729597680852809	0.992577384944302	0.593158042933082
D3_SARCOIDOSIS	Sarcoidosis	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	5411	492311	497722	0.0108715306938411	-0.00133384899702233	0.228533069429799	0.995343118256646	FALSE	1.55607388087552	2.20220133491334	0.72876829998658	0.992489059411919	0.591495815375003
H7_MYOPIA	Myopia	VII Diseases of the eye and adnexa (H7_)	5406	476776	482182	0.0112115342339614	-0.203589079546955	0.165492331199536	0.218621284008262	FALSE	1.55651039263709	2.2033044328786	0.728228335338674	0.992431132319091	0.590414105420827
K11_APHTA_RECUR_INCLAVO	Recurring oral aphthae, including avohilmo	XI Diseases of the digestive system (K11_)	5394	494954	500348	0.0107804967742451	0.117346591980028	0.160936791368077	0.465911696478271	FALSE	1.55712590897404	2.20486030174421	0.727467456061459	0.992348936266383	0.588890485725442
F5_DEMNAS	Unspecified dementia	V Mental and behavioural disorders (F5_)	5388	469981	475369	0.0113343528921743	0.473285164516024	0.167706878978521	0.00477106692052179	FALSE	1.55770307966387	2.20631968148178	0.726754527750754	0.992271312894571	0.587463584339077
AB1_CANDIDIASIS	Candidiasis	I Certain infectious and parasitic diseases (AB1_)	5341	488977	494318	0.0108047855833694	-0.0244823178972829	0.161199800940778	0.87928504650403	FALSE	1.56055106728528	2.21352705481935	0.723244553984658	0.991880477481885	0.580448740496237
D3_PURPURA_AND3_OTHER_HAEMORRHAGIC	Purpura and other haemorrhagic conditions	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	5340	492275	497615	0.0107311877656421	0.00186754132246695	0.160723061232986	0.990729091106339	FALSE	1.56059025619533	2.21362630191388	0.723196348654515	0.99187500845663	0.580352522299773
FG_CARDMYO	Cardiomyopathy (excluding other)	Cardiometabolic endpoints	5351	394279	399630	0.0133898856442209	0.0645244565318295	0.251405759201178	0.79744538492267	FALSE	1.56081025715334	2.21418349730361	0.722925777967327	0.991844260043381	0.579812524429462
L12_ULCERLOWLIMB	Ulcer of lower limb, not elsewhere classified	XII Diseases of the skin and subcutaneous tissue (L12_)	5324	465673	470997	0.0113036813397962	-0.105420292198798	0.208818596456175	0.613670169338368	FALSE	1.5618350021005	2.21677967686392	0.721666543168203	0.991700003966437	0.577300804296671
DM_NEPHROPATHY	Diabetic nephropathy	Diabetes endpoints	5579	90951	96530	0.0577955039883974	-0.106957371295937	0.165881172579062	0.519067776341605	FALSE	1.56231581495365	2.21799827198205	0.72107631163409	0.991631731218302	0.576124325530649
MACULAR_PUCKER	Macular pucker	VII Diseases of the eye and adnexa (H7_)	5315	455449	460764	0.0115351893811148	-0.0428294686269712	0.280703522890165	0.878730270323801	FALSE	1.56250609054891	2.21848059692245	0.720842842183079	0.991604609284737	0.575659109237426
I9_THROMBOTH	Other embolism and thrombosis	IX Diseases of the circulatory system (I9_)	5316	432223	437539	0.0121497740772823	0.22663597505349	0.162089614383762	0.162048800983222	FALSE	1.56265737303116	2.21886411209908	0.720657261036884	0.991583003366482	0.575289375894605
CONGEN_HEART_ARTER	Congenital malformations of heart and great arteries	Cardiometabolic endpoints	5303	495045	500348	0.0105986233581427	0.0444147345771523	0.162023593989346	0.783988482173264	FALSE	1.56296419976065	2.21964203597733	0.720280989291801	0.991539068323559	0.574539892711806
O15_POOR_FETGRO	Poor fetal growth	XV Pregnancy, childbirth and the puerperium (O15_)	5315	276749	282064	0.0188432412502127	-0.0694557783267887	0.163924753525339	0.671780787450054	FALSE	1.56510043071209	2.22506152852692	0.717665694356349	0.991228910247982	0.569336731923634
CD2_BENIGN_LIPO_SKIN_TRUNK	Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk	II Neoplasms from hospital discharges (CD2_)	5258	495090	500348	0.0105086859545756	-0.273842887344562	0.162688716759018	0.0923301487907948	FALSE	1.56591561787073	2.2271311429839	0.716669760498874	0.991108578150399	0.567358211123101
O15_POSTPART_HAEMORRH_PLACENTA	Postpartum haemorrhage due to retained placenta	XV Pregnancy, childbirth and the puerperium (O15_)	5306	201742	207048	0.0256269077701789	0.196601387676374	0.164277395759326	0.231398282152953	FALSE	1.56813605243986	2.23277272167925	0.713962870674991	0.990775243159392	0.561989102353318
C3_NONHODGKIN_EXALLC	Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	5225	378749	383974	0.0136076921874919	0.0239770266291344	0.163858063976672	0.883662444431987	FALSE	1.56923912282664	2.23557768662497	0.712621366448843	0.990606603810581	0.55933291235132
H8_OTIMEDNAS	Otitis media, unspecified	VIII Diseases of the ear and mastoid process (H8_)	5209	465154	470363	0.0110744254969035	-0.121620820317149	0.165077206299025	0.461273699644786	FALSE	1.56941662535082	2.2360291972227	0.712405697922902	0.990579277352732	0.558906183003802
O15_PUERP_SEPSIS	Puerperal sepsis	XV Pregnancy, childbirth and the puerperium (O15_)	5246	270228	275474	0.0190435394991905	0.0401360143482679	0.223895826572385	0.857731980695517	FALSE	1.56977503191784	2.2369409930726	0.711970399382421	0.990523940295473	0.558045138553417
J10_VIRALPNEUMO	Viral pneumonia	X Diseases of the respiratory system (J10_)	5181	415538	420719	0.0123146328071706	-0.0178668339845042	0.259688017754523	0.945147903544082	FALSE	1.57177233618574	2.24202518289313	0.709548822486368	0.990211619290013	0.553261392214015
DM_NEPHROPATHY_EXMORE	Diabetic nephropathy (more control exclusions)	Diabetes endpoints	5579	59084	64663	0.0862780879328209	-0.0891616716976655	0.19007628672082	0.639009870357223	FALSE	1.57313407779265	2.24549444223801	0.707901962064195	0.98999483370001	0.550014281144589
H7_EYELIDINFLAMMATION	Other inflammation of eyelid	VII Diseases of the eye and adnexa (H7_)	5155	453930	459085	0.0112288574011349	0.184895482574686	0.164386679153911	0.260690951643711	FALSE	1.57317178344833	2.24559053713267	0.707856409888718	0.989988786505146	0.549924538906441
H7_DIPLOPIA	Diplopia	VII Diseases of the eye and adnexa (H7_)	5141	475933	481074	0.0106865056103635	-0.140832573112095	0.164404078824327	0.391652403134726	FALSE	1.57394618374653	2.24756453810507	0.706921435033833	0.989864056723686	0.548083424732429
N14_PROSTATITIS	Inflammatory diseases of prostate (prostatitis)	XIV Diseases of the genitourinary system (N14_)	5255	153573	158828	0.0330861057244315	-0.279083630764762	0.165370247417132	0.0914824623810751	FALSE	1.57429235123074	2.24844719020211	0.706503845741051	0.98980797212857	0.547261669306532
K11_COELIAC	Coeliac disease	XI Diseases of the digestive system (K11_)	5130	478189	483319	0.0106141078666471	0.230131917395386	0.166427630058155	0.166733956692181	FALSE	1.57468520970377	2.24944907889036	0.706030200379581	0.989744076467663	0.546330013895408
I9_ICH	Intracerebral haemorrhage	IX Diseases of the circulatory system (I9_)	5112	450016	455128	0.0112320050623121	-0.131089348264142	0.306551891615423	0.668923934531345	FALSE	1.57616735722884	2.25323069837394	0.704245846704021	0.989500651949153	0.542824173080336
I9_THAORTANEUR	Thoracic aortic aneurysm	IX Diseases of the circulatory system (I9_)	5108	463106	468214	0.0109095413635645	-0.295522633995402	0.165902115354437	0.0748622775190334	FALSE	1.57633114757453	2.25364877206379	0.704048911388176	0.989473521639735	0.542437629031552
AB1_DERMATOPHYTOSIS	Dermatophytosis	I Certain infectious and parasitic diseases (AB1_)	5071	488977	494048	0.0102641848565322	-0.230963059516241	0.16608872686821	0.164346617646973	FALSE	1.57871058206692	2.25972610958773	0.701193662810083	0.989074213648409	0.536842209983246
RHEUMA_NOS	Other/unspecified rheumatoid arthritis	Rheuma endpoints	5042	495193	500235	0.0100792627465091	0.0192054888950119	0.202103596430759	0.924292632620249	FALSE	1.58071441314521	2.2648496985855	0.698797468188793	0.988730391759496	0.532159479355965
H7_RETINALDETACHBREAK	Retinal detachment with retinal break	VII Diseases of the eye and adnexa (H7_)	5041	455449	460490	0.0109470346804491	-0.0729755733915373	0.166451800930037	0.661082831396287	FALSE	1.58110371856793	2.26584570448949	0.698332827376173	0.988662789982983	0.531252875899674
M13_TENDOSYNOVITISNAS	Other/unspecified synovitis and tenosynovitis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	5047	357549	362596	0.0139190724663262	0.253190641300985	0.264531513455004	0.338502418050678	FALSE	1.58176327834614	2.26753357357725	0.697546301811141	0.988547660839058	0.529719275845806
E4_ENDOMETPOSTOP	Postprocedural endocrine and metabolic disorders, not elsewhere classified	IV Endocrine, nutritional and metabolic diseases (E4_)	5016	420066	425082	0.011800076220588	-0.0365818882561307	0.166809559259931	0.82641378472328	FALSE	1.58322131193623	2.27126676642715	0.695810587106832	0.988290477859431	0.52633968852042
N14_BREASTDISOTH	Other disorders of breast	XIV Diseases of the genitourinary system (N14_)	5052	258508	263560	0.0191683108210654	-0.218154356312616	0.166665050727382	0.190555072477857	FALSE	1.58334235412503	2.27157680791395	0.695666678502757	0.988268961190222	0.526059784362974
F5_PSYTRANS	Acute and transient psychotic disorders	V Mental and behavioural disorders (F5_)	5003	484776	489779	0.0102148111699358	0.218262715270589	0.418403099128137	0.601909485432588	FALSE	1.58358230631177	2.27219148445596	0.695381480834829	0.988226231532609	0.525505207188908
N14_HYDROCELE	Hydrocele	XIV Diseases of the genitourinary system (N14_)	5108	153573	158681	0.03219036935739	-0.0126262534834754	0.167533592698976	0.939923905739242	FALSE	1.58419501285983	2.27376136380304	0.694653752921741	0.988116668629178	0.524090937237878
M13_POLYMYALGIA	Polymyalgia rheumatica	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	4992	484260	489252	0.0102033307988521	0.214494808387142	0.168214361631608	0.202264012085858	FALSE	1.58437987455154	2.27423511088704	0.694434332189095	0.98808348360572	0.523664747085222
RHEUMA_SERONEG	Seronegative rheumatoid arthritis	Rheuma endpoints	5002	374317	379319	0.0131867900105189	-0.0725847942568359	0.167589671401307	0.664934720944667	FALSE	1.5847509761299	2.27518626803164	0.69399405740318	0.988016686257612	0.522809910286282
O15_RETAINED_PLAC_MEMB_NO_HEAMORRH	Retained placenta and membranes, without haemorrhage	XV Pregnancy, childbirth and the puerperium (O15_)	4995	214925	219920	0.0227128046562386	0.0381069836883405	0.217648012011042	0.861012550230827	FALSE	1.5888172998202	2.28561997625387	0.68918762363361	0.987268970719505	0.513506738355658
CD2_BENIGN_ENDOCRINE_OTH	Benign neoplasm of other and unspecified endocrine glands	II Neoplasms from hospital discharges (CD2_)	4928	495420	500348	0.00984914499508342	0.282096332437611	0.167284436260685	0.0917327517646759	FALSE	1.58897453846715	2.28602385381414	0.689002428024989	0.987239474706114	0.513149362764014
O15_LABOUR_OTHER	Other complications of labour and delivery, not elsewhere classified	XV Pregnancy, childbirth and the puerperium (O15_)	4944	214925	219869	0.0224861167331456	-0.186236929768021	0.296501825367362	0.529929301713492	FALSE	1.59252022179387	2.29513950297935	0.684839570470533	0.986562763138197	0.50513806522188
K11_OTHINT	Other diseases of intestine	XI Diseases of the digestive system (K11_)	4877	394725	399602	0.0122046436204023	-0.0024704665981511	0.169308624215488	0.988358081454799	FALSE	1.59370034674428	2.29817704274408	0.683459696146906	0.986332594186882	0.502491938087886
K11_DEEP_BITE	Deep bite	XI Diseases of the digestive system (K11_)	4863	495485	500348	0.00971923541215314	0.336713817595295	0.220834122511518	0.127324867170465	FALSE	1.59383472531554	2.29852303366214	0.683302753239886	0.986306228496855	0.502191276913409
N14_GENITOUROTH	Other disorders of the genitourinary system	XIV Diseases of the genitourinary system (N14_)	4858	495490	500348	0.00970924236731235	0.00903720309828206	0.169680780760863	0.957524728178327	FALSE	1.59421325710332	2.29949778068965	0.682860858965372	0.986231786329748	0.501345057069479
C3_BLADDER_EXALLC	Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	4852	378749	383601	0.0126485593103251	-0.183041037791489	0.173347061977325	0.291003690209693	FALSE	1.5957801626999	2.30353461090202	0.681034803926305	0.985920926818122	0.49785344095118
N14_KIDUROTH	Other disorders of kidney and ureter	XIV Diseases of the genitourinary system (N14_)	4837	495511	500348	0.00966727157898103	0.141143736622079	0.169009821441183	0.403649299025365	FALSE	1.59581050566132	2.30361281443476	0.680999492538657	0.985914863902181	0.497786005572769
C3_RECTUM_EXALLC	Malignant neoplasm of rectum, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	4844	378749	383593	0.0126279676636435	0.136367431166542	0.170492469201347	0.423801007694452	FALSE	1.59638810246582	2.3051016891605	0.68032768181603	0.985799139575907	0.496503635778661
K11_CHRONPANC	Chronic pancreatitis	XI Diseases of the digestive system (K11_)	4820	437418	442238	0.0108991086247677	-0.0735415826155417	0.221002894418239	0.739313201820813	FALSE	1.59759076077903	2.30820314650087	0.678931072625529	0.985556270836165	0.493841485609904
H8_HL_MIX_NAS	Mixed conductive and sensorineural hearing loss	VIII Diseases of the ear and mastoid process (H8_)	4810	437331	442141	0.0108788825284242	0.0028320324437203	0.170348787996018	0.986735855861957	FALSE	1.59836091309483	2.31019020570609	0.678038298799118	0.985399386457438	0.492142386171191
G6_BELLPA	Bell's palsy	VI Diseases of the nervous system (G6_)	4800	435371	440171	0.010904852886719	0.314372530531409	0.170033667323992	0.064474561496422	FALSE	1.59915138378288	2.31223047023393	0.677123258579242	0.985237259634226	0.490403084856242
E4_PCOS_BROAD	Polycystic ovarian syndrome, broad definition	IV Endocrine, nutritional and metabolic diseases (E4_)	4810	273021	277831	0.0173126828899583	0.373475217605097	0.2109882453367	0.0767065961508616	FALSE	1.60081265043942	2.31652090698981	0.6752044599659	0.984892882628355	0.486763068146367
CD2_BENIGN_MELANOCYTIC_TRUNK	Melanocytic naevi of trunk	II Neoplasms from hospital discharges (CD2_)	4762	495586	500348	0.00951737590636917	-0.271930250727444	0.170356915980351	0.110435577622511	FALSE	1.60161468012555	2.31859350502951	0.674280175253831	0.984724851414579	0.485013197457388
CD2_BENIGN_ASCENDING_COLON	Benign neoplasm: Ascending colon	II Neoplasms from hospital discharges (CD2_)	4736	495612	500348	0.00946541207319706	0.0689401798915367	0.220413599547509	0.754450519902184	FALSE	1.60366403657347	2.32389313711075	0.671924604680261	0.984290244805593	0.480564094129
KRA_PSY_HYPERKIN_EXMORE	Hyperkinetic disorders (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	4737	362304	367041	0.0129059151429949	-0.340952237265862	0.180808589820146	0.0593342896659968	FALSE	1.60490322580993	2.32710026031936	0.670504580251981	0.984023782695113	0.477889384496256
CD2_BENIGN_BREAST	Benign neoplasm of breast	II Neoplasms from hospital discharges (CD2_)	4750	277314	282064	0.0168401497532475	0.0617573457188166	0.171166169943437	0.718246378845276	FALSE	1.60537911380369	2.32833241447538	0.669960115205169	0.983920717298295	0.476865335245122
T1D	Type 1 diabetes, definitions combined	Diabetes endpoints	4721	403489	408210	0.0115651257930967	-0.403124836378371	0.177645260117587	0.0232519880264024	FALSE	1.6056728849778	2.32909318074311	0.669624251951299	0.983856889953423	0.476234044884208
L12_INFECT_DERM	Infective dermatitis	XII Diseases of the skin and subcutaneous tissue (L12_)	4713	432874	437587	0.0107704296517035	0.110654506996553	0.17253384646907	0.521295594588588	FALSE	1.60601223735708	2.32997212274218	0.669236506103146	0.983782965427853	0.475505629021744
